40.0894,42.2235,42.9297,42.3591,42.3889,46.9535,45.5215,40.9359,41.9013,45.3409,41.7488,38.7583,38.4142,36.8602,37.1367,40.0762,40.8828,37.204,34.8119,36.4887,39.2374,41.3854,41.5698,42.5199,44.7094,45.8267,41.3759,37.4272,37.8666,38.5751,40.0932,41.7811,43.3739,46.5029,44.7851,44.4743,43.4326,38.2183,38.1608,41.5807,42.8291,41.2207,40.3782,33.5094,32.577,36.7746,36.3544,35.2863,33.87,35.8207,37.427,37.0328,39.1769,43.632,49.5984,53.2418,58.4122,64.7361,70.9121,78.6758,81.7901,85.1784,89.2137,92.2335,93.9116,87.3815,81.0563,77.1953,70.6582,64.5282,55.7607,44.8104,40.3043,39.4406,39.7822,34.009,34.2531,36.8344,35.7134,35.922,39.2677,45.88,48.6631,53.4866,55.2511,51.6664,49.1463,44.3752,40.9871,40.1461,42.1452,43.9391,42.277,42.6864,46.0329,42.7949,39.7863,37.0626,36.44,40.1356,41.7483,39.1517,42.408,43.5292,44.4103,44.4913,49.8637,50.0272,46.4325,45.1112,45.8816,41.3488,39.8656,40.5622,44.4891,44.1472,40.6526,44.1364,45.2343,46.8582,46.5194,47.0762,43.8458,42.3211,39.4367
33.9328,36.2727,37.7893,36.9535,36.9969,42.1422,40.4631,35.8215,36.9646,40.5106,36.3095,32.8817,32.362,31.0971,31.688,34.5983,35.1831,31.2305,28.5573,30.2554,33.7827,36.094,35.8643,36.4623,39.4025,40.3769,35.5259,31.475,31.8855,32.458,33.7315,35.4658,37.5055,40.743,38.9846,38.175,37.1343,31.7009,31.7799,35.2653,37.0339,36.1023,35.4357,29.4699,29.9004,36.2792,36.6612,35.3905,33.6064,35.7938,37.5793,37.4444,40.4185,46.206,52.7514,56.0514,61.3924,67.7878,74.1724,81.4304,85.686,90.1037,94.3338,96.9646,98.1204,91.8771,84.9489,80.8216,73.8938,67.6608,58.6577,46.2952,41.0573,39.826,39.5695,33.5186,33.7903,33.2931,30.4772,30.8737,33.4084,39.7036,42.7489,47.7164,49.7846,46.0238,43.0377,38.2724,34.5872,33.7318,35.476,36.8147,35.3844,35.658,38.8001,35.395,32.8778,30.8242,29.7392,33.3861,35.061,32.5669,35.7024,37.0709,38.2272,38.7173,44.2814,44.0346,40.5396,39.4246,39.7971,35.3122,33.7111,34.9625,38.8932,38.8339,35.2208,38.7605,39.6316,41.7184,41.3162,41.6928,38.5956,36.8476,34.1884
30.9432,33.1996,34.6717,33.685,33.7584,39.2075,37.3765,32.4694,33.7566,37.3712,32.9044,29.6142,29.241,27.6602,28.2017,31.2879,32.0645,28.0965,25.2976,27.0435,30.6175,33.0026,32.912,33.4481,36.4612,37.3891,32.4284,28.1134,28.49,29.3392,30.8161,32.5915,34.6258,37.9386,36.2838,35.3618,34.4028,28.6299,28.5648,32.1722,34.0197,33.193,32.5878,26.2367,26.0414,31.4378,31.3098,29.5619,27.5679,30.1915,31.894,31.4664,34.2928,40.2741,47.1806,50.8109,56.2835,62.853,69.5451,76.6513,81.1897,85.8125,89.9904,92.6175,93.913,87.6333,80.7182,76.4188,69.1151,62.2883,52.7956,39.8842,34.4556,33.4985,33.2944,26.7786,27.2596,28.0213,27.0331,27.8631,30.6205,37.0822,40.0803,45.3381,47.4114,43.3425,40.4135,35.2094,31.3746,30.4898,32.2904,33.8574,32.3247,32.7471,36.0716,32.428,29.3911,27.2471,26.2792,30.253,32.0406,29.6469,32.6884,34.209,35.4388,35.8462,41.6511,41.4533,37.75,36.7741,37.1781,32.3848,30.6958,32.1541,36.2433,36.1434,32.233,36.1525,36.9962,39.1961,38.6939,39.0179,35.7656,33.9475,31.2774
30.0815,32.0205,32.7796,31.7139,31.8332,37.4047,35.4791,30.1143,31.5356,35.197,30.7016,28.0106,28.0502,25.6486,25.853,29.2937,30.6044,26.8201,24.0024,25.8219,28.8794,31.2772,31.7704,32.4629,35.0308,35.9821,31.125,26.3906,26.7259,28.2027,30.2536,32.0704,33.7476,37.1184,35.6908,34.9439,34.1379,27.8946,27.4516,31.2385,32.8311,31.6767,31.0509,23.2715,20.837,22.6862,20.9728,18.4813,16.377,19.64,21.0466,19.8655,21.7686,27.0811,34.2196,38.7397,44.3281,51.171,58.2815,65.4935,69.6797,73.8903,77.8183,80.7407,82.7051,76.1341,69.712,65.2945,57.5847,49.7173,39.4838,26.6329,21.4125,21.2583,21.6174,14.4401,15.2944,20.8221,24.5991,26.1011,29.9086,36.9305,39.6358,45.33,47.177,42.6634,40.204,34.1673,30.2808,29.3518,31.4568,33.808,31.9019,32.7106,36.5382,32.5741,28.1749,25.34,24.9521,29.5806,31.5326,29.249,32.2068,33.8222,34.9772,34.911,41.0214,41.2347,37.0609,36.1872,36.9598,31.5471,29.7839,31.2016,35.5872,35.1914,30.8118,35.4048,36.3728,38.4268,37.7849,38.1497,34.5012,32.7243,29.8588
29.6383,31.6233,32.5152,31.4341,31.5505,37.1601,35.2221,29.8938,31.3181,34.9842,30.4399,27.6579,27.6455,25.3423,25.6037,29.0099,30.2538,26.4298,23.5899,25.4046,28.5746,30.985,31.3906,32.0392,34.7107,35.6478,30.7475,26.0423,26.3789,27.7876,29.7661,31.5831,33.3303,36.705,35.2535,34.4487,33.629,27.4095,27.0121,30.7884,32.448,31.3803,30.7713,23.1969,21.0794,23.4326,21.9298,19.4882,17.3627,20.5881,22.0365,20.9453,23.0018,28.4873,35.6538,40.0647,45.6571,52.4814,59.5718,66.7316,71.046,75.3808,79.3478,82.2107,84.0707,77.5502,71.0327,66.6033,58.8971,51.1147,40.928,27.9521,22.651,22.3935,22.6512,15.5101,16.3331,21.171,24.3754,25.8328,29.477,36.4216,39.1756,44.8426,46.7357,42.2472,39.7062,33.745,29.8379,28.9117,30.9677,33.2098,31.3569,32.1194,35.8843,31.935,27.7,24.9841,24.5048,29.0703,31.0127,28.7278,31.683,33.3107,34.4957,34.5068,40.6059,40.7474,36.6245,35.7591,36.4648,31.1119,29.3454,30.8137,35.1729,34.8277,30.4803,35.0174,35.955,38.0613,37.4266,37.7725,34.171,32.3715,29.5426
32.5845,34.5357,35.194,34.2477,34.3493,39.6733,37.8648,32.6473,33.9661,37.5754,33.3119,30.6159,30.6059,28.3251,28.5072,31.8604,33.1049,29.3706,26.6614,28.4527,31.3668,33.701,34.1849,34.9637,37.3787,38.376,33.6375,29.0567,29.4141,30.7672,32.7492,34.5375,36.1492,39.464,37.9885,37.3766,36.5279,30.4954,30.1067,33.8199,35.2917,33.979,33.2942,25.5779,23.2618,25.2904,23.7205,21.5094,19.5709,22.5699,23.9924,22.9245,24.7778,29.7854,36.6466,41.0468,46.5404,53.2814,60.1993,67.5681,71.4319,75.3779,79.3035,82.2872,84.2586,77.6628,71.326,67.0392,59.5855,52.0439,42.1021,29.7539,24.745,24.5039,24.9271,18.0351,18.7759,24.117,27.1987,28.4456,32.2608,39.2443,41.9342,47.4547,49.2526,44.9268,42.5089,36.7005,32.9375,32.0261,34.1406,36.4422,34.5542,35.3059,39.0695,35.2555,31.0526,28.1624,27.7841,32.2493,34.133,31.7812,34.8066,36.3048,37.3792,37.2936,43.249,43.4994,39.4192,38.4413,39.2583,33.9993,32.3,33.5249,37.8271,37.4092,33.203,37.5891,38.6062,40.5302,39.9503,40.3701,36.7823,35.0761,32.1818
31.9015,33.8826,34.6478,33.6729,33.7752,39.1627,37.328,32.1135,33.4499,37.0703,32.7381,29.9801,29.9415,27.7105,27.9353,31.278,32.4862,28.7169,25.9762,27.7684,30.7817,33.1342,33.559,34.2945,36.8041,37.7847,32.9984,28.4147,28.7696,30.0944,32.0367,33.8294,35.4994,38.8253,37.3405,36.6683,35.8165,29.7687,29.4034,33.1203,34.6566,33.4276,32.7633,25.1791,23.064,25.4137,23.9678,21.7488,19.7708,22.7835,24.2325,23.2096,25.1763,30.3493,37.2717,41.6145,47.1252,53.8686,60.8017,68.1107,72.1117,76.1834,80.1362,83.0696,84.9678,78.4106,71.9951,67.6803,60.1906,52.6586,42.7052,30.195,25.0986,24.7991,25.1427,18.2327,18.9689,23.8618,26.6528,27.9072,31.6086,38.5444,41.2702,46.7981,48.6353,44.2986,41.818,36.0273,32.2316,31.3195,33.3987,35.6324,33.7784,34.5068,38.2367,34.4103,30.2913,27.4916,27.0487,31.495,33.3823,31.0399,34.0533,35.5777,36.685,36.6557,42.6266,42.8219,38.7626,37.8062,38.5703,33.3295,31.6183,32.9072,37.2037,36.8241,32.614,36.9926,37.9813,39.9611,39.3768,39.7752,36.2107,34.4783,31.6136
30.7189,32.8073,33.8902,32.8726,32.9688,38.4599,36.5894,31.4523,32.8014,36.436,31.9758,29.0043,28.8463,26.8396,27.1994,30.4663,31.5212,27.6557,24.857,26.6394,29.9249,32.3108,32.5303,33.1578,35.9194,36.864,31.9697,27.4457,27.8023,28.9742,30.7505,32.5452,34.3832,37.7216,36.1834,35.3673,34.4858,28.4821,28.2208,31.9169,33.6173,32.6011,31.9795,24.8734,23.4964,27.02,26.0609,23.9431,21.9059,24.8454,26.3917,25.5734,27.9032,33.4997,40.5037,44.5968,50.1222,56.8278,63.7247,70.902,75.2225,79.601,83.6455,86.4356,88.0881,81.6509,75.0065,70.6564,63.1604,55.8098,45.9499,33.1178,27.8199,27.2824,27.3843,20.5429,21.2121,24.4952,25.9803,27.1443,30.4618,37.2183,40.059,45.533,47.4812,43.193,40.5181,34.8918,31.041,30.1344,32.098,34.0781,32.3482,32.971,36.5575,32.7573,29.0131,26.4958,25.8378,30.1451,32.0138,29.6724,32.6756,34.2357,35.4181,35.5714,41.5246,41.5492,37.604,36.6728,37.2774,32.1685,30.446,31.8646,36.1038,35.8443,31.7002,35.959,36.8736,38.9835,38.4127,38.7636,35.3059,33.5164,30.7395
28.972,31.1641,32.585,31.4976,31.5919,37.2424,35.3097,30.2156,31.6008,35.2614,30.6209,27.439,27.174,25.362,25.8609,29.0725,29.9906,26.0184,23.1372,24.9165,28.5046,30.9382,30.9562,31.457,34.5035,35.402,30.3732,25.8732,26.2265,27.2752,28.9026,30.7059,32.7255,36.0892,34.5089,33.5193,32.6181,26.6097,26.4391,30.1315,32.0223,31.2534,30.6876,24.0411,23.3686,28.0149,27.5054,25.4237,23.2898,26.2172,27.8564,27.2148,29.9162,36.0025,43.1511,47.0241,52.5859,59.2774,66.1826,73.1932,77.9046,82.6478,86.7839,89.4179,90.8252,84.5127,77.6216,73.2066,65.6456,58.4,48.5658,35.2993,29.7531,28.9996,28.8472,22.0084,22.6372,24.3671,24.717,25.8499,28.7852,35.3726,38.3308,43.7913,45.8607,41.5775,38.7004,33.1848,29.251,28.3458,30.1926,31.9327,30.3216,30.8529,34.3119,30.503,27.0854,24.861,23.9875,28.1944,30.0604,27.7355,30.7132,32.3356,33.6109,33.9498,39.9208,39.7678,35.9142,35.032,35.4681,30.4547,28.7063,30.2978,34.4994,34.3639,30.2454,34.4331,35.2628,37.5317,36.96,37.2511,33.8855,32.0232,29.3398
27.2676,29.6113,31.4824,30.3331,30.4191,36.2192,34.2344,29.2478,30.6523,34.3337,29.5092,26.0256,25.5925,24.0959,24.786,27.8916,28.5937,24.485,21.5205,23.2863,27.261,29.7425,29.4705,29.8176,33.2223,34.0693,28.8861,24.4685,24.824,25.6584,27.0518,28.8584,31.1165,34.4984,32.8433,31.6486,30.7059,24.7571,24.7327,28.3967,30.5211,30.0551,29.5503,23.5788,23.9478,30.251,30.4278,28.4854,26.2657,29.093,30.8695,30.5156,33.7308,40.4199,47.6875,51.2091,56.7929,63.4322,70.2888,77.1111,82.2784,87.4587,91.7244,94.1552,95.215,89.0725,81.8567,77.39,69.817,62.8234,53.1174,39.3894,33.5557,32.4669,31.9721,25.2266,25.762,25.2191,23.7324,24.7408,27.1335,33.4679,36.5888,41.9753,44.2023,39.9852,36.8328,31.5467,27.5334,26.6357,28.319,29.7013,28.2653,28.6482,31.9053,28.1314,25.241,23.4165,22.2388,26.2514,28.0921,25.7694,28.7319,30.4063,31.7888,32.386,38.3339,37.9393,34.2457,33.4005,33.6105,28.7816,27.0163,28.7936,32.9155,32.9499,28.9223,32.9435,33.6678,36.1224,35.569,35.7922,32.5768,30.6329,28.0738
29.1648,31.4362,33.0362,31.9675,32.0505,37.6726,35.7625,30.7815,32.1341,35.7835,31.1481,27.8164,27.4486,25.8407,26.4241,29.5479,30.333,26.3144,23.437,25.1981,28.9167,31.3476,31.2198,31.6807,34.8399,35.7321,30.6763,26.2798,26.6432,27.5362,29.0206,30.8139,32.9234,36.273,34.6364,33.6018,32.6627,26.77,26.6934,30.3415,32.2972,31.6117,31.0516,24.7616,24.6479,30.1795,30.0652,28.1668,26.059,28.8289,30.542,30.0878,33.0204,39.2767,46.3699,50.0214,55.5551,62.1792,68.9815,75.9643,80.7666,85.6153,89.8138,92.3735,93.6135,87.374,80.359,75.9722,68.5105,61.5221,51.8705,38.5843,32.9842,32.0307,31.7369,25.0609,25.5974,26.1373,25.3021,26.2693,28.9419,35.3896,38.4211,43.774,45.9005,41.7268,38.7319,33.4224,29.5005,28.6061,30.3768,31.9212,30.4033,30.8385,34.1723,30.4422,27.3635,25.3122,24.2937,28.3383,30.1639,27.8121,30.8101,32.4098,33.7046,34.162,40.0581,39.802,36.0652,35.1583,35.5019,30.642,28.9116,30.5149,34.6432,34.5819,30.5791,34.6002,35.3985,37.705,37.1677,37.4481,34.181,32.3078,29.6735
29.8526,31.9458,33.0847,32.0269,32.1281,37.7038,35.7944,30.6179,31.9996,35.6514,31.1095,28.1227,27.9707,25.9443,26.3217,29.6095,30.6728,26.7844,23.9475,25.7379,29.0891,31.4973,31.7034,32.2959,35.1245,36.0521,31.1126,26.5459,26.8958,28.0939,29.8783,31.6821,33.5535,36.9102,35.3825,34.5135,33.6428,27.5774,27.3075,31.0248,32.7754,31.8249,31.2249,24.1369,22.7815,26.3422,25.3771,23.1808,21.0877,24.1029,25.652,24.8148,27.1886,32.9127,40.0088,44.1192,49.6751,56.4092,63.3627,70.4811,74.9264,79.4107,83.4633,86.2232,87.8542,81.4341,74.7452,70.352,62.7764,55.3395,45.3968,32.3841,27.005,26.4757,26.5387,19.6146,20.3136,23.5275,25.1244,26.3601,29.645,36.3992,39.2537,44.7771,46.7492,42.4068,39.7037,34.02,30.1267,29.215,31.1666,33.142,31.4163,32.0484,35.6434,31.7988,28.0235,25.5456,24.8677,29.2145,31.1029,28.7825,31.7641,33.3632,34.5764,34.7501,40.7497,40.7495,36.7844,35.8873,36.4656,31.3196,29.5765,31.0648,35.3253,35.082,30.8896,35.2029,36.0965,38.2568,37.6679,37.9981,34.5301,32.7143,29.9531
